"X","place_of_purchase","port_arrival","n_arrived","lon_start","lat_start","lon_end","lat_end"
1709,"Jacquin","Americas",1,-75.1207472,39.9843377,-105.2551187,54.5259614
1710,"Jacquin","Bahia",714,-75.1207472,39.9843377,-117.2470564,32.7722229
1711,"Jacquin","Barbados",1321,-75.1207472,39.9843377,-59.543198,13.193887
1712,"Jacquin","Basse-Terre",224,-75.1207472,39.9843377,-61.7064109,16.0144526
1713,"Jacquin","Cap Francais",1034,-75.1207472,39.9843377,-72.2067681,19.7370362
1714,"Jacquin","Curacao",602,-75.1207472,39.9843377,-68.99002,12.16957
1715,"Jacquin","Essequibo",304,-75.1207472,39.9843377,-58.5116863,4.2591814
1716,"Jacquin","Freetown",544,-75.1207472,39.9843377,-13.2317225,8.4656765
1717,"Jacquin","Jamaica",350,-75.1207472,39.9843377,-77.297508,18.109581
1718,"Jacquin","Kingston",926,-75.1207472,39.9843377,-94.0385517,39.6441742
1719,"Jacquin","Martinique",1575,-75.1207472,39.9843377,-61.024174,14.641528
1720,"Jacquin","Paramaribo",1189,-75.1207472,39.9843377,-55.2038278,5.8520355
1721,"Jacquin","Pernambuco",14,-75.1207472,39.9843377,-36.954107,-8.8137173
1722,"Jacquin","Portobelo",543,-75.1207472,39.9843377,-79.6530174,9.5488889
1723,"Jacquin","Saint John (Antigua)",552,-75.1207472,39.9843377,-61.846772,17.1274104
1724,"Jacquin","Suriname",3550,-75.1207472,39.9843377,-56.027783,3.919305
1725,"Joal, or Saloum River","Senegambia and offshore Atlantic",17,-16.8502879,14.1811693,NA,NA
1726,"Keta","Barbados",133,0.9868468,5.9031249,-59.543198,13.193887
1727,"Keta","Berbice",1,0.9868468,5.9031249,-57.9804325,5.3904374
1728,"Keta","Cap Francais",162,0.9868468,5.9031249,-72.2067681,19.7370362
1729,"Keta","Cuba",169,0.9868468,5.9031249,-77.781167,21.521757
1730,"Keta","Freetown",388,0.9868468,5.9031249,-13.2317225,8.4656765
1731,"Keta","Isla de Pinas",340,0.9868468,5.9031249,120.9904207,14.5357947
1732,"Keta","Leogane",105,0.9868468,5.9031249,-72.623987,18.5128379
1733,"Keta","Martinique",250,0.9868468,5.9031249,-61.024174,14.641528
1734,"Keta","Sagua",600,0.9868468,5.9031249,-80.0702555,22.8037709
1735,"Keta","Saint John (Antigua)",317,0.9868468,5.9031249,-61.846772,17.1274104
1736,"Kilongo","Cardenas",903,24.1271956,-5.5031806,-98.5546461,29.4389654
1737,"Kilongo","Cuba, west coast",1100,24.1271956,-5.5031806,-119.9804118,35.9513437
1738,"Kilwa","Buenos Aires",213,39.497082,-8.965874,-58.3815591,-34.6036844
1739,"Kilwa","Cap Francais",935,39.497082,-8.965874,-72.2067681,19.7370362
1740,"Kilwa","Cayes (Les)",261,39.497082,-8.965874,-73.7536695,18.2042851
1741,"Kilwa","French Caribbean",1,39.497082,-8.965874,-80.2734246,26.2866552
1742,"Kilwa","Leogane",426,39.497082,-8.965874,-72.623987,18.5128379
1743,"Kilwa","Montevideo",766,39.497082,-8.965874,-56.1645314,-34.9011127
1744,"Kilwa","Saint-Domingue",2,39.497082,-8.965874,-80.1928557,25.8461305
1745,"Kilwa","Saint-Marc",222,39.497082,-8.965874,-118.4201472,34.0589908
1746,"Kormantine","Bahia",1,NA,NA,-117.2470564,32.7722229
1747,"Kormantine","Barbados",969,NA,NA,-59.543198,13.193887
1748,"Kormantine","Cap Francais",776,NA,NA,-72.2067681,19.7370362
1749,"Kormantine","Cayes (Les)",341,NA,NA,-73.7536695,18.2042851
1750,"Kormantine","Jeremie",107,NA,NA,-74.1181234,18.6389698
1751,"Kormantine","Pernambuco",6,NA,NA,-36.954107,-8.8137173
1752,"Kormantine","Saint-Domingue",516,NA,NA,-80.1928557,25.8461305
1753,"Kormantine","Suriname",2061,NA,NA,-56.027783,3.919305
1754,"Lagos, Onim","Bahamas",569,3.3792057,6.5243793,-77.39628,25.03428
1755,"Lagos, Onim","Bahia",22358,3.3792057,6.5243793,-117.2470564,32.7722229
1756,"Lagos, Onim","Bahia Honda",450,3.3792057,6.5243793,-81.2546366,24.6698814
1757,"Lagos, Onim","Barbados",474,3.3792057,6.5243793,-59.543198,13.193887
1758,"Lagos, Onim","Basse-Terre",2,3.3792057,6.5243793,-61.7064109,16.0144526
1759,"Lagos, Onim","Berbice",218,3.3792057,6.5243793,-57.9804325,5.3904374
1760,"Lagos, Onim","Cap Francais",1201,3.3792057,6.5243793,-72.2067681,19.7370362
1761,"Lagos, Onim","Cayes (Les)",1,3.3792057,6.5243793,-73.7536695,18.2042851
1762,"Lagos, Onim","Charleston",171,3.3792057,6.5243793,-79.9310512,32.7764749
1763,"Lagos, Onim","Cuba",2881,3.3792057,6.5243793,-77.781167,21.521757
1764,"Lagos, Onim","Demerara",1494,3.3792057,6.5243793,-80.2411779,26.1275852
1765,"Lagos, Onim","Dominica",267,3.3792057,6.5243793,-61.370976,15.414999
1766,"Lagos, Onim","Freetown",16962,3.3792057,6.5243793,-13.2317225,8.4656765
1767,"Lagos, Onim","Grenada",925,3.3792057,6.5243793,-61.679,12.1165
1768,"Lagos, Onim","Havana",1635,3.3792057,6.5243793,-82.3665956,23.1135925
1769,"Lagos, Onim","Isla de Pinas",628,3.3792057,6.5243793,120.9904207,14.5357947
1770,"Lagos, Onim","Jamaica",195,3.3792057,6.5243793,-77.297508,18.109581
1771,"Lagos, Onim","Kingston",2625,3.3792057,6.5243793,-94.0385517,39.6441742
1772,"Lagos, Onim","Leogane",348,3.3792057,6.5243793,-72.623987,18.5128379
1773,"Lagos, Onim","Macae",353,3.3792057,6.5243793,-41.9593241,-22.3233696
1774,"Lagos, Onim","Maceio",500,3.3792057,6.5243793,-35.7089492,-9.6498487
1775,"Lagos, Onim","Montego Bay",326,3.3792057,6.5243793,-77.8938895,18.4762228
1776,"Lagos, Onim","Nassau",475,3.3792057,6.5243793,-77.3503609,25.0443312
1777,"Lagos, Onim","Pernambuco",1,3.3792057,6.5243793,-36.954107,-8.8137173
1778,"Lagos, Onim","Port-au-Prince",1030,3.3792057,6.5243793,-72.3074326,18.594395
1779,"Lagos, Onim","Rio de Janeiro",562,3.3792057,6.5243793,-43.1728965,-22.9068467
1780,"Lagos, Onim","Rio de Janeiro province",785,3.3792057,6.5243793,-43.2094971,-22.9098755
1781,"Lagos, Onim","Saint John (Antigua)",374,3.3792057,6.5243793,-61.846772,17.1274104
1782,"Lagos, Onim","Saint-Marc",260,3.3792057,6.5243793,-118.4201472,34.0589908
1783,"Lagos, Onim","Santiago de Cuba",1,3.3792057,6.5243793,-75.8301537,20.01693
1784,"Lagos, Onim","Sao Sebastiao",1120,3.3792057,6.5243793,-45.4016534,-23.8063468
1785,"Lagos, Onim","St. Vincent",2,3.3792057,6.5243793,-92.3393435,34.7502877
1786,"Lagos, Onim","Suriname",191,3.3792057,6.5243793,-56.027783,3.919305
1787,"Lagos, Onim","Trinidad",1,3.3792057,6.5243793,-61.222503,10.691803
1788,"Lay","Curacao",1,-95.7286488,37.2227658,-68.99002,12.16957
1789,"Lay","Suriname",465,-95.7286488,37.2227658,-56.027783,3.919305
1790,"Legas","Grenada",258,-95.5335956,36.0336679,-61.679,12.1165
1791,"Little Bassa","Freetown",185,-10.2099029,6.0250128,-13.2317225,8.4656765
1792,"Little Junk","St. Kitts",90,-94.4900878,39.0894954,-62.7559043,17.3433796
1793,"Little Junk","Tortola",1,-94.4900878,39.0894954,-64.6332782,18.4334704
1794,"Little Popo","Americas",2,1.5814235,6.2272766,-105.2551187,54.5259614
1795,"Little Popo","Cap Francais",1444,1.5814235,6.2272766,-72.2067681,19.7370362
1796,"Little Popo","Cayes (Les)",220,1.5814235,6.2272766,-73.7536695,18.2042851
1797,"Little Popo","Danish West Indies",280,1.5814235,6.2272766,-66.4108475,18.2345027
1798,"Little Popo","Freetown",3,1.5814235,6.2272766,-13.2317225,8.4656765
1799,"Little Popo","Leogane",4,1.5814235,6.2272766,-72.623987,18.5128379
1800,"Little Popo","Martinique",1833,1.5814235,6.2272766,-61.024174,14.641528
1801,"Little Popo","Port-au-Prince",188,1.5814235,6.2272766,-72.3074326,18.594395
1802,"Little Popo","Saint-Domingue",3,1.5814235,6.2272766,-80.1928557,25.8461305
1803,"Little Popo","Saint-Marc",1,1.5814235,6.2272766,-118.4201472,34.0589908
1804,"Little Popo","Suriname",195,1.5814235,6.2272766,-56.027783,3.919305
1805,"Loango","Bahia",386,-86.6480308,31.3302275,-117.2470564,32.7722229
1806,"Loango","Barbados",2978,-86.6480308,31.3302275,-59.543198,13.193887
1807,"Loango","Basse-Terre",1675,-86.6480308,31.3302275,-61.7064109,16.0144526
1808,"Loango","British Caribbean",183,-86.6480308,31.3302275,-76.7907214,17.9686962
1809,"Loango","Buenos Aires",2888,-86.6480308,31.3302275,-58.3815591,-34.6036844
1810,"Loango","Canasi",762,-86.6480308,31.3302275,-80.0739657,26.8360641
1811,"Loango","Cap Francais",11750,-86.6480308,31.3302275,-72.2067681,19.7370362
1812,"Loango","Cayenne",2,-86.6480308,31.3302275,-52.3134531,4.92242
1813,"Loango","Cayes (Les)",3436,-86.6480308,31.3302275,-73.7536695,18.2042851
1814,"Loango","Charleston",2928,-86.6480308,31.3302275,-79.9310512,32.7764749
1815,"Loango","Cuba",616,-86.6480308,31.3302275,-77.781167,21.521757
1816,"Loango","Curacao",1159,-86.6480308,31.3302275,-68.99002,12.16957
1817,"Loango","Dominica",75,-86.6480308,31.3302275,-61.370976,15.414999
1818,"Loango","Essequibo",310,-86.6480308,31.3302275,-58.5116863,4.2591814
1819,"Loango","Freetown",1070,-86.6480308,31.3302275,-13.2317225,8.4656765
1820,"Loango","French Caribbean",2,-86.6480308,31.3302275,-80.2734246,26.2866552
1821,"Loango","Grenada",345,-86.6480308,31.3302275,-61.679,12.1165
1822,"Loango","Havana",2939,-86.6480308,31.3302275,-82.3665956,23.1135925
1823,"Loango","Jamaica",289,-86.6480308,31.3302275,-77.297508,18.109581
1824,"Loango","Kingston",1792,-86.6480308,31.3302275,-94.0385517,39.6441742
1825,"Loango","Leogane",5825,-86.6480308,31.3302275,-72.623987,18.5128379
1826,"Loango","Liberia",306,-86.6480308,31.3302275,-9.429499,6.428055
1827,"Loango","Macae",668,-86.6480308,31.3302275,-41.9593241,-22.3233696
1828,"Loango","Mariel",400,-86.6480308,31.3302275,-71.055773,42.3573463
1829,"Loango","Martinique",4199,-86.6480308,31.3302275,-61.024174,14.641528
1830,"Loango","Mole Saint Nicolas",1,-86.6480308,31.3302275,-73.3752905,19.8047689
1831,"Loango","Montevideo",1264,-86.6480308,31.3302275,-56.1645314,-34.9011127
1832,"Loango","New Orleans",404,-86.6480308,31.3302275,-90.0715323,29.9510658
1833,"Loango","New York",349,-86.6480308,31.3302275,-74.0059728,40.7127753
1834,"Loango","Newcastle (Nevis)",180,-86.6480308,31.3302275,-62.588414,17.2025656
1835,"Loango","Para",2,-86.6480308,31.3302275,-54.9306152,-1.9981271
1836,"Loango","Patuxent",111,-86.6480308,31.3302275,-76.6982889,38.7343744
1837,"Loango","Pernambuco",5,-86.6480308,31.3302275,-36.954107,-8.8137173
1838,"Loango","Perth Amboy",238,-86.6480308,31.3302275,-74.2654234,40.5067723
1839,"Loango","Port-au-Prince",1771,-86.6480308,31.3302275,-72.3074326,18.594395
1840,"Loango","Port-de-Paix",213,-86.6480308,31.3302275,-72.8308692,19.9348887
1841,"Loango","Puerto Rico",395,-86.6480308,31.3302275,-66.590149,18.220833
1842,"Loango","Rappahannock",122,-86.6480308,31.3302275,-77.2066465,38.1985853
1843,"Loango","Rio de Janeiro",940,-86.6480308,31.3302275,-43.1728965,-22.9068467
1844,"Loango","Rio de la Hacha",1,-86.6480308,31.3302275,-72.9167838,11.5384151
1845,"Loango","Saint John (Antigua)",838,-86.6480308,31.3302275,-61.846772,17.1274104
1846,"Loango","Saint-Domingue",4,-86.6480308,31.3302275,-80.1928557,25.8461305
1847,"Loango","Saint-Marc",2247,-86.6480308,31.3302275,-118.4201472,34.0589908
1848,"Loango","Savannah",1,-86.6480308,31.3302275,-81.091203,32.0808989
1849,"Loango","South Carolina",1,-86.6480308,31.3302275,-81.1637245,33.836081
1850,"Loango","St. Croix",1,-86.6480308,31.3302275,-64.8347992,17.7245968
1851,"Loango","St. Eustatius",1100,-86.6480308,31.3302275,-62.973555,17.4890306
1852,"Loango","St. Helena",560,-86.6480308,31.3302275,-5.7089241,-15.9650104
1853,"Loango","St. Kitts",193,-86.6480308,31.3302275,-62.7559043,17.3433796
1854,"Loango","St. Lucia",1,-86.6480308,31.3302275,-60.978893,13.909444
1855,"Loango","St. Thomas",421,-86.6480308,31.3302275,-64.8940946,18.3380965
1856,"Loango","Suriname",3005,-86.6480308,31.3302275,-56.027783,3.919305
1857,"Loango","Trinidad",1,-86.6480308,31.3302275,-61.222503,10.691803
1858,"Loango","Virginia",1,-86.6480308,31.3302275,-78.6568942,37.4315734
1859,"Loango","West Central Africa and St. Helena",1,-86.6480308,31.3302275,-5.7089241,-15.9650104
1860,"Loango","York River",582,-86.6480308,31.3302275,-76.3824455,37.2476419
1861,"Loango","Zion Hill",1,-86.6480308,31.3302275,-95.2126459,37.1924565
1862,"Lourenco Marques","Cabo Frio",380,32.5731746,-25.969248,-42.0354315,-22.8915403
1863,"Lourenco Marques","Mangaratiba",400,32.5731746,-25.969248,-44.0389554,-22.9161789
1864,"Lourenco Marques","Pernambuco",523,32.5731746,-25.969248,-36.954107,-8.8137173
1865,"Lourenco Marques","Rio de Janeiro",5229,32.5731746,-25.969248,-43.1728965,-22.9068467
1866,"Lourenco Marques","Rio de Janeiro, Sao Paulo, Santa Catarina",221,32.5731746,-25.969248,-46.658595,-23.6523213
1867,"Luanda","Americas",239,13.2301756,-8.8146556,-105.2551187,54.5259614
1868,"Luanda","Americas, region unspecified",710,13.2301756,-8.8146556,-105.2551187,54.5259614
1869,"Luanda","Bahamas",620,13.2301756,-8.8146556,-77.39628,25.03428
1870,"Luanda","Bahia",126667,13.2301756,-8.8146556,-117.2470564,32.7722229
1871,"Luanda","Baia de Botafogo",591,13.2301756,-8.8146556,-43.1807738,-22.9453251
1872,"Luanda","Baia de Sepetiba",1436,13.2301756,-8.8146556,-43.6933576,-22.9865399
1873,"Luanda","Buenos Aires",4669,13.2301756,-8.8146556,-58.3815591,-34.6036844
1874,"Luanda","Cabo Frio",935,13.2301756,-8.8146556,-42.0354315,-22.8915403
1875,"Luanda","Campos",9754,13.2301756,-8.8146556,-95.5944428,37.0400119
1876,"Luanda","Cap Francais",610,13.2301756,-8.8146556,-72.2067681,19.7370362
1877,"Luanda","Caracas",1,13.2301756,-8.8146556,-66.9036063,10.4805937
1878,"Luanda","Cartagena",15035,13.2301756,-8.8146556,-75.4832311,10.3932277
1879,"Luanda","Catuamo and Maria Farinha",3247,13.2301756,-8.8146556,-34.8355412,-7.8552201
1880,"Luanda","Colonia de Sacramento",4,13.2301756,-8.8146556,-57.8339099,-34.4607189
1881,"Luanda","Copacabana",1436,13.2301756,-8.8146556,-73.9872453,40.7601809
1882,"Luanda","Cuba",634,13.2301756,-8.8146556,-77.781167,21.521757
1883,"Luanda","Cumana",159,13.2301756,-8.8146556,-64.183316,10.431916
1884,"Luanda","Essequibo",1200,13.2301756,-8.8146556,-58.5116863,4.2591814
1885,"Luanda","Freetown",17,13.2301756,-8.8146556,-13.2317225,8.4656765
1886,"Luanda","Guatemala",2,13.2301756,-8.8146556,-90.230759,15.783471
1887,"Luanda","Havana",3942,13.2301756,-8.8146556,-82.3665956,23.1135925
1888,"Luanda","Hispaniola",1636,13.2301756,-8.8146556,-71.5723953,19.0018663
1889,"Luanda","Ilha das Palmas",512,13.2301756,-8.8146556,-46.3011881,-23.9905405
1890,"Luanda","Ilha de Itamaric",378,13.2301756,-8.8146556,-34.8306327,-7.7480776
1891,"Luanda","Ilha de Lobes",325,13.2301756,-8.8146556,NA,NA
1892,"Luanda","Ilha de Paqueta",97,13.2301756,-8.8146556,-43.1080757,-22.7660822
1893,"Luanda","Ilha Grande",6401,13.2301756,-8.8146556,-44.2289441,-23.1520839
1894,"Luanda","La Guaira",95,13.2301756,-8.8146556,-66.9313444,10.6024787
1895,"Luanda","Leogane",1,13.2301756,-8.8146556,-72.623987,18.5128379
1896,"Luanda","Luanda",1,13.2301756,-8.8146556,13.2301756,-8.8146556
1897,"Luanda","Macae",4619,13.2301756,-8.8146556,-41.9593241,-22.3233696
1898,"Luanda","Mangaratiba",728,13.2301756,-8.8146556,-44.0389554,-22.9161789
1899,"Luanda","Maranhao",7159,13.2301756,-8.8146556,-45.2744159,-4.9609498
1900,"Luanda","Marica",836,13.2301756,-8.8146556,-122.251535,37.838096
1901,"Luanda","Martinique",1,13.2301756,-8.8146556,-61.024174,14.641528
1902,"Luanda","Montevideo",824,13.2301756,-8.8146556,-56.1645314,-34.9011127
1903,"Luanda","New Spain",30,13.2301756,-8.8146556,-96.7673222,32.9082567
1904,"Luanda","Para",5898,13.2301756,-8.8146556,-54.9306152,-1.9981271
1905,"Luanda","Paraiba",2,13.2301756,-8.8146556,-36.7819505,-7.2399609
1906,"Luanda","Paranagua",1543,13.2301756,-8.8146556,-48.5226223,-25.5148758
1907,"Luanda","Parati",737,13.2301756,-8.8146556,-44.7204287,-23.2200382
1908,"Luanda","Pernambuco",52561,13.2301756,-8.8146556,-36.954107,-8.8137173
1909,"Luanda","Ponta Negro",7037,13.2301756,-8.8146556,-35.1629703,-5.8811012
1910,"Luanda","Porto de Galinhas",1,13.2301756,-8.8146556,-34.9996923,-8.4844765
1911,"Luanda","Puerto Rico",63,13.2301756,-8.8146556,-66.590149,18.220833
1912,"Luanda","Rio de Janeiro",208391,13.2301756,-8.8146556,-43.1728965,-22.9068467
1913,"Luanda","Rio de Janeiro province",2596,13.2301756,-8.8146556,-43.2094971,-22.9098755
1914,"Luanda","Rio de Janeiro, Sao Paulo, Santa Catarina",20,13.2301756,-8.8146556,-46.658595,-23.6523213
1915,"Luanda","Rio de la Hacha",1,13.2301756,-8.8146556,-72.9167838,11.5384151
1916,"Luanda","Rio Grande do Sul Province",1,13.2301756,-8.8146556,-52.101445,-32.0395116
1917,"Luanda","San Domingo (a) Santo Domingo",251,13.2301756,-8.8146556,-69.9312117,18.4860575
1918,"Luanda","Santa Marta",2,13.2301756,-8.8146556,-74.2110227,11.2403547
1919,"Luanda","Santiago de Cuba",331,13.2301756,-8.8146556,-75.8301537,20.01693
1920,"Luanda","Santo Tomas",1,13.2301756,-8.8146556,120.989831,14.6095165
1921,"Luanda","Santos",605,13.2301756,-8.8146556,-95.2512452,37.3391729
1922,"Luanda","Sao Sebastiao",2735,13.2301756,-8.8146556,-45.4016534,-23.8063468
1923,"Luanda","Southeast Brazil",1,13.2301756,-8.8146556,-46.2091547,-20.3331817
1924,"Luanda","Spanish Americas",228,13.2301756,-8.8146556,-95.712891,37.09024
1925,"Luanda","Spanish Caribbean",3,13.2301756,-8.8146556,-75.066219,40.034881
1926,"Luanda","Spanish Circum-Caribbean,unspecified",2,13.2301756,-8.8146556,-78.6568942,21.4691137
1927,"Luanda","St. Helena",2442,13.2301756,-8.8146556,-5.7089241,-15.9650104
1928,"Luanda","St. Thomas",128,13.2301756,-8.8146556,-64.8940946,18.3380965
1929,"Luanda","Taipu",4467,13.2301756,-8.8146556,-35.5975708,-5.6234602
1930,"Luanda","Trujillo",394,13.2301756,-8.8146556,-95.9661957,36.1559007
1931,"Luanda","Ubatuba",703,13.2301756,-8.8146556,-45.0859321,-23.4338382
1932,"Luanda","Venezuela",141,13.2301756,-8.8146556,-66.58973,6.42375
1933,"Luanda","Veracruz",21764,13.2301756,-8.8146556,-96.1342241,19.173773
1934,"Luanda","West Indies (colony unspecified)",323,13.2301756,-8.8146556,-66.4108475,18.2345027
1935,"Madagascar","Americas, region unspecified",1,46.869107,-18.766947,-105.2551187,54.5259614
1936,"Madagascar","Bahia",1,46.869107,-18.766947,-117.2470564,32.7722229
1937,"Madagascar","Barbados",4196,46.869107,-18.766947,-59.543198,13.193887
1938,"Madagascar","Boston",45,46.869107,-18.766947,-71.0588801,42.3600825
1939,"Madagascar","Buenos Aires",1573,46.869107,-18.766947,-58.3815591,-34.6036844
1940,"Madagascar","Cap Francais",1,46.869107,-18.766947,-72.2067681,19.7370362
1941,"Madagascar","Cape of Good Hope",1,46.869107,-18.766947,18.4739882,-34.3568425
1942,"Madagascar","Havana",1,46.869107,-18.766947,-82.3665956,23.1135925
1943,"Madagascar","Jamaica",173,46.869107,-18.766947,-77.297508,18.109581
1944,"Madagascar","Kingston",385,46.869107,-18.766947,-94.0385517,39.6441742
1945,"Madagascar","Montserrat",1,46.869107,-18.766947,-62.187366,16.742498
1946,"Madagascar","New York",196,46.869107,-18.766947,-74.0059728,40.7127753
1947,"Madagascar","Newcastle (Nevis)",1,46.869107,-18.766947,-62.588414,17.2025656
1948,"Madagascar","Perth Amboy",1,46.869107,-18.766947,-74.2654234,40.5067723
1949,"Madagascar","Rappahannock",466,46.869107,-18.766947,-77.2066465,38.1985853
1950,"Madagascar","Rio de Janeiro",1461,46.869107,-18.766947,-43.1728965,-22.9068467
1951,"Madagascar","Saint-Domingue",1,46.869107,-18.766947,-80.1928557,25.8461305
1952,"Madagascar","Santiago de Cuba",1,46.869107,-18.766947,-75.8301537,20.01693
1953,"Madagascar","St. Thomas",21,46.869107,-18.766947,-64.8940946,18.3380965
1954,"Madagascar","Trinidad de Cuba",1,46.869107,-18.766947,-79.9808143,21.7960343
1955,"Madagascar","Virginia",1,46.869107,-18.766947,-78.6568942,37.4315734
1956,"Madagascar","West Indies (colony unspecified)",1,46.869107,-18.766947,-66.4108475,18.2345027
1957,"Madagascar","York River",765,46.869107,-18.766947,-76.3824455,37.2476419
1958,"Madeira","Barbados",218,-16.9594723,32.7607074,-59.543198,13.193887
1959,"Malembo","Americas",892,12.1875745,-5.3383875,-105.2551187,54.5259614
1960,"Malembo","Bahamas",335,12.1875745,-5.3383875,-77.39628,25.03428
1961,"Malembo","Bahia",23062,12.1875745,-5.3383875,-117.2470564,32.7722229
1962,"Malembo","Barbados",1951,12.1875745,-5.3383875,-59.543198,13.193887
1963,"Malembo","Basse-Terre",977,12.1875745,-5.3383875,-61.7064109,16.0144526
1964,"Malembo","Berbice",314,12.1875745,-5.3383875,-57.9804325,5.3904374
1965,"Malembo","Cap Francais",44929,12.1875745,-5.3383875,-72.2067681,19.7370362
1966,"Malembo","Cayenne",242,12.1875745,-5.3383875,-52.3134531,4.92242
1967,"Malembo","Cayes (Les)",2711,12.1875745,-5.3383875,-73.7536695,18.2042851
1968,"Malembo","Charleston",1689,12.1875745,-5.3383875,-79.9310512,32.7764749
1969,"Malembo","Cuba",1,12.1875745,-5.3383875,-77.781167,21.521757
1970,"Malembo","Cumana",1,12.1875745,-5.3383875,-64.183316,10.431916
1971,"Malembo","Curacao",5591,12.1875745,-5.3383875,-68.99002,12.16957
1972,"Malembo","Demerara",324,12.1875745,-5.3383875,-80.2411779,26.1275852
1973,"Malembo","Dominica",944,12.1875745,-5.3383875,-61.370976,15.414999
